Epoch,Discriminator loss,Discriminator loss (Real),Discriminator loss (Fake),Generator loss,Accuracy real,Accuracy fake
1,0.31023993459530175,0.004374431911855936,0.6161054372787476,0.8052109479904175,1.0,1.0
2,1.3671296836540139,3.188921904317965e-10,2.7342593669891357,0.27600231766700745,0.3932584226131439,0.0
3,0.42379522509872913,0.03370273485779762,0.8138877153396606,1.7367392778396606,1.0,1.0
4,0.42349815368652344,0.36831629276275635,0.4786800146102905,3.4561550617218018,1.0,1.0
5,0.22990424931049347,0.25246673822402954,0.2073417603969574,2.5017330646514893,1.0,1.0
6,0.1866864711046219,0.16278080642223358,0.2105921357870102,3.4242076873779297,1.0,1.0
7,0.229464590549469,0.2482103556394577,0.21071882545948029,2.686790704727173,1.0,1.0
8,0.2770046889781952,0.2900790870189667,0.2639302909374237,2.450610399246216,1.0,1.0
9,0.27944962680339813,0.29521146416664124,0.26368778944015503,2.6077427864074707,1.0,1.0
10,0.3312724679708481,0.34750521183013916,0.315039724111557,2.3378353118896484,1.0,1.0
11,0.3715917468070984,0.3923138678073883,0.35086962580680847,2.1342461109161377,1.0,0.9986666440963745
12,0.3773747831583023,0.3798277676105499,0.3749217987060547,2.132232189178467,1.0,0.9853333234786987
13,0.4332764148712158,0.44846776127815247,0.4180850684642792,2.032327890396118,1.0,0.9953333139419556
14,0.4279683381319046,0.4363352656364441,0.4196014106273651,2.010174036026001,1.0,0.9940000176429749
15,0.37055909633636475,0.37389880418777466,0.36721938848495483,2.014591932296753,1.0,0.9853333234786987
16,0.4067995250225067,0.40729179978370667,0.40630725026130676,1.9832804203033447,1.0,0.9926666617393494
17,0.4025407135486603,0.4194846749305725,0.38559675216674805,2.049800157546997,0.9943820238113403,0.9926666617393494
18,0.3532857447862625,0.34966540336608887,0.35690608620643616,2.1803832054138184,0.9943820238113403,0.9986666440963745
19,0.2972446382045746,0.30048123002052307,0.2940080463886261,2.3477745056152344,0.9606741666793823,1.0
20,0.410111740231514,0.39527541399002075,0.4249480664730072,2.2338473796844482,0.8764045238494873,0.9919999837875366
21,0.33645302057266235,0.3384396433830261,0.3344663977622986,2.2162845134735107,0.9943820238113403,0.9926666617393494
22,0.4698887765407562,0.45810824632644653,0.4816693067550659,2.101985454559326,0.8483145833015442,0.9826666712760925
23,0.43296726047992706,0.43231213092803955,0.4336223900318146,2.0485565662384033,0.9044944047927856,0.9753333330154419
24,0.42494048178195953,0.40416765213012695,0.4457133114337921,2.0419490337371826,0.7977527976036072,0.9866666793823242
25,0.41037020087242126,0.4105214774608612,0.4102189242839813,2.1084086894989014,0.882022500038147,0.9959999918937683
26,0.4125848114490509,0.3996533155441284,0.4255163073539734,2.008685827255249,0.8202247023582458,0.9973333477973938
27,0.4449376314878464,0.44651272892951965,0.4433625340461731,1.9051594734191895,0.8707864880561829,0.9906666874885559
28,0.3821180909872055,0.3915409445762634,0.3726952373981476,2.0306320190429688,0.8370786309242249,0.9980000257492065
29,0.439192458987236,0.4343271255493164,0.44405779242515564,1.9255495071411133,0.7752808928489685,0.9926666617393494
30,0.3725516200065613,0.3749483823776245,0.37015485763549805,2.0804030895233154,0.7752808928489685,0.9973333477973938
31,0.3888242095708847,0.3919481337070465,0.3857002854347229,2.1501681804656982,0.7640449404716492,0.9959999918937683
32,0.426385760307312,0.43993261456489563,0.4128389060497284,2.111636161804199,0.6853932738304138,0.996666669845581
33,0.4053052067756653,0.4051094353199005,0.40550097823143005,2.057356834411621,0.6741573214530945,0.9973333477973938
34,0.4012264907360077,0.3951258659362793,0.4073271155357361,2.065174102783203,0.5898876190185547,0.9986666440963745
35,0.40990597009658813,0.42089325189590454,0.39891868829727173,2.196331024169922,0.7584269642829895,0.996666669845581
36,0.3731335252523422,0.38174715638160706,0.3645198941230774,2.192173957824707,0.6910112500190735,0.9986666440963745
37,0.366570383310318,0.36351698637008667,0.3696237802505493,2.2113852500915527,0.7022472023963928,0.9986666440963745
38,0.35989123582839966,0.35584405064582825,0.36393842101097107,2.240609884262085,0.7415730357170105,0.9986666440963745
39,0.31834208965301514,0.31614989042282104,0.32053428888320923,2.266054153442383,0.6348314881324768,0.9973333477973938
40,0.3335559666156769,0.34336134791374207,0.3237505853176117,2.2983195781707764,0.6404494643211365,0.9980000257492065
41,0.296656996011734,0.26903003454208374,0.3242839574813843,2.472658157348633,0.5786516666412354,0.9993333220481873
42,0.32472096383571625,0.3359619081020355,0.313480019569397,2.431002378463745,0.5393258333206177,0.9973333477973938
43,0.29455265402793884,0.30080628395080566,0.288299024105072,2.5553791522979736,0.42134830355644226,0.9986666440963745
44,0.31938087940216064,0.32708486914634705,0.31167688965797424,2.475224018096924,0.35393258929252625,0.9986666440963745
45,0.28637953102588654,0.293933629989624,0.27882543206214905,2.5810062885284424,0.37078651785850525,0.9993333220481873
46,0.26283417642116547,0.27550098299980164,0.2501673698425293,2.6552059650421143,0.40449437499046326,0.996666669845581
47,0.2731388360261917,0.26392626762390137,0.28235140442848206,2.725214719772339,0.25280898809432983,0.9993333220481873
48,0.28443290293216705,0.2769617736339569,0.2919040322303772,2.8195595741271973,0.30337077379226685,1.0
49,0.22961944341659546,0.23543906211853027,0.22379982471466064,2.844520092010498,0.24719101190567017,1.0
50,0.24344486743211746,0.27296924591064453,0.2139204889535904,2.8520498275756836,0.2808988690376282,1.0
51,0.21583158522844315,0.24991577863693237,0.18174739181995392,2.889634370803833,0.26966291666030884,0.9986666440963745
52,0.23948469012975693,0.22925116121768951,0.24971821904182434,2.90169358253479,0.2752808928489685,0.9973333477973938
53,0.2236664593219757,0.2417527139186859,0.2055802047252655,3.0770530700683594,0.24719101190567017,0.9980000257492065
54,0.2163013592362404,0.23122884333133698,0.2013738751411438,2.9807229042053223,0.1910112351179123,0.9973333477973938
55,0.28518666326999664,0.29334068298339844,0.27703264355659485,2.818913698196411,0.2078651636838913,0.9906666874885559
56,0.22034095972776413,0.2119472175836563,0.22873470187187195,3.0962953567504883,0.26966291666030884,0.9993333220481873
57,0.23239143192768097,0.22128677368164062,0.2434960901737213,3.095644474029541,0.3314606845378876,0.9926666617393494
58,0.256557822227478,0.26741155982017517,0.24570408463478088,2.9485061168670654,0.26404494047164917,0.996666669845581
59,0.1781991943717003,0.17504680156707764,0.18135158717632294,3.394925355911255,0.3764044940471649,0.9953333139419556
60,0.22245362401008606,0.2421145886182785,0.20279265940189362,3.2538132667541504,0.48876404762268066,0.9986666440963745
61,0.2649351507425308,0.2653987407684326,0.26447156071662903,3.414217472076416,0.5955055952072144,0.9980000257492065
62,0.21777471154928207,0.22210019826889038,0.21344922482967377,3.4937593936920166,0.5224719047546387,0.9986666440963745
63,0.19638828188180923,0.20614023506641388,0.1866363286972046,3.5026955604553223,0.5224719047546387,0.9986666440963745
64,0.18305975943803787,0.17711122334003448,0.18900829553604126,3.7749688625335693,0.483146071434021,1.0
65,0.18483373522758484,0.18491171300411224,0.18475575745105743,3.5233376026153564,0.5112359523773193,0.9986666440963745
66,0.2094777524471283,0.20390883088111877,0.21504667401313782,3.6480658054351807,0.5449438095092773,0.9980000257492065
67,0.15729541331529617,0.15550357103347778,0.15908725559711456,3.7859652042388916,0.533707857131958,0.9993333220481873
68,0.15830110758543015,0.1607021689414978,0.1559000462293625,3.7764010429382324,0.6123595237731934,0.996666669845581
69,0.16482453048229218,0.1856810599565506,0.14396800100803375,3.863454818725586,0.5730336904525757,0.9993333220481873
70,0.13795368745923042,0.1601087599992752,0.11579861491918564,3.5947346687316895,0.48876404762268066,0.9980000257492065
71,0.1800386905670166,0.18297776579856873,0.17709961533546448,3.6676533222198486,0.466292142868042,0.9993333220481873
72,0.16234157234430313,0.1758626401424408,0.14882050454616547,3.9445860385894775,0.47191011905670166,0.996666669845581
73,0.11408225819468498,0.11213749647140503,0.11602701991796494,4.124693393707275,0.4438202381134033,1.0
74,0.13370821624994278,0.13856680691242218,0.12884962558746338,4.148409366607666,0.466292142868042,0.9993333220481873
75,0.24140124768018723,0.23716402053833008,0.24563847482204437,4.052706241607666,0.48876404762268066,0.9986666440963745
76,0.16354022920131683,0.1682567298412323,0.15882372856140137,4.213693618774414,0.4438202381134033,1.0
77,0.12867647036910057,0.13547761738300323,0.1218753233551979,4.004022598266602,0.533707857131958,1.0
78,0.16174835711717606,0.17211733758449554,0.15137937664985657,4.075913906097412,0.5,1.0
79,0.1505599096417427,0.16060256958007812,0.1405172497034073,3.728644609451294,0.5730336904525757,0.9993333220481873
80,0.20479238778352737,0.22723551094532013,0.18234926462173462,4.580334186553955,0.6123595237731934,1.0
81,0.20056263357400894,0.19341203570365906,0.20771323144435883,4.034933567047119,0.567415714263916,1.0
82,0.17616566270589828,0.1493956595659256,0.20293566584587097,4.193892002105713,0.6404494643211365,0.9986666440963745
83,0.17294681817293167,0.17462748289108276,0.17126615345478058,4.0369462966918945,0.6573033928871155,0.9993333220481873
84,0.10905773192644119,0.12170837819576263,0.09640708565711975,4.264283657073975,0.8033707737922668,0.9993333220481873
85,0.2605249881744385,0.2727081775665283,0.24834179878234863,5.314679145812988,0.7752808928489685,1.0
86,0.08869250118732452,0.0964542105793953,0.08093079179525375,4.8063883781433105,0.8258426785469055,1.0
87,0.12531690672039986,0.13038477301597595,0.12024904042482376,4.00397253036499,0.8202247023582458,1.0
88,0.15299048274755478,0.1575741022825241,0.14840686321258545,5.202085971832275,0.9213483333587646,1.0
89,0.09068139642477036,0.0906841829419136,0.0906786099076271,4.722175121307373,0.898876428604126,0.9973333477973938
90,0.13024836778640747,0.13074742257595062,0.12974931299686432,4.338999271392822,0.8764045238494873,0.9993333220481873
