Epoch,Discriminator loss,Discriminator loss (Real),Discriminator loss (Fake),Generator loss,Accuracy real,Accuracy fake
1,0.7866479754447937,0.741115152835846,0.8321807980537415,2.037684917449951,1.0,0.984375
2,0.15313374996185303,0.11901366710662842,0.18725383281707764,3.476853132247925,0.8333333134651184,1.0
3,0.21464218199253082,0.26901817321777344,0.1602661907672882,2.5878829956054688,0.5,0.9609375
4,0.06700696609914303,0.03895435854792595,0.09505957365036011,4.432231426239014,0.5,1.0
5,0.10874734446406364,0.13272009789943695,0.08477459102869034,3.2532424926757812,0.1666666716337204,0.96875
6,0.0624555591493845,0.03632360324263573,0.08858751505613327,6.066526412963867,0.3333333432674408,1.0
7,0.014549525920301676,0.01582169346511364,0.013277358375489712,5.939952850341797,0.3333333432674408,1.0
8,0.08553735166788101,0.12577347457408905,0.045301228761672974,3.642134666442871,0.6666666865348816,0.953125
9,0.022552750073373318,0.02257661335170269,0.022528886795043945,5.9587578773498535,0.6666666865348816,1.0
10,0.06143536698073149,0.03086201660335064,0.09200871735811234,9.000200271606445,0.5,1.0
11,0.031281715258955956,0.04171263799071312,0.02085079252719879,5.044215202331543,0.1666666716337204,1.0
12,0.02314240683335811,0.002951104426756501,0.04333370923995972,9.112544059753418,0.8333333134651184,1.0
13,0.017733322456479073,0.029775535687804222,0.005691109225153923,6.151442527770996,0.8333333134651184,0.984375
14,0.003740582731552422,0.0006648337002843618,0.006816331762820482,7.777839660644531,0.5,1.0
15,0.0038873248267918825,0.0042300415225327015,0.0035446081310510635,6.568399906158447,0.6666666865348816,1.0
16,0.0017554565274622291,0.0007339419680647552,0.002776971086859703,8.058343887329102,1.0,1.0
17,0.0038992888876236975,0.006560200359672308,0.001238377415575087,7.245517730712891,0.6666666865348816,1.0
18,0.017143433506134897,0.00023887597490102053,0.034047991037368774,12.797894477844238,0.8333333134651184,1.0
19,0.006826720113167539,0.0009070837986655533,0.012746356427669525,7.6320414543151855,0.3333333432674408,1.0
20,0.003183910343068419,1.3493838196154684e-05,0.006354326847940683,7.221009731292725,0.8333333134651184,1.0
21,0.023216891917400062,0.0005307083483785391,0.045903075486421585,12.694507598876953,0.5,1.0
22,1.1205024868249893,0.34929218888282776,1.8917127847671509,11.009420394897461,0.8333333134651184,0.96875
23,0.3966185376048088,0.16152434051036835,0.6317127346992493,16.81981658935547,0.5,0.984375
24,0.001148408860899508,0.0011542529100552201,0.0011425648117437959,8.242176055908203,0.6666666865348816,1.0
25,0.0010516717957216315,0.0019838549196720123,0.00011948867177125067,8.27142333984375,0.5,0.9921875
26,0.28798034600913525,0.04596554860472679,0.5299951434135437,18.538259506225586,0.6666666865348816,1.0
27,0.6555987000465393,0.5567668676376343,0.7544305324554443,11.565723419189453,0.5,0.8671875
