Epoch,Discriminator loss,Discriminator loss (Real),Discriminator loss (Fake),Generator loss,Accuracy real,Accuracy fake
47,0.13071546703577042,0.130390465259552,0.13104046881198883,3.990981340408325,0.5546875,1.0
48,0.15048866719007492,0.17679092288017273,0.12418641149997711,3.5472493171691895,0.625,0.99609375
49,0.1437038630247116,0.1339837908744812,0.15342393517494202,4.4593424797058105,0.55859375,0.98828125
50,0.1101374700665474,0.11077551543712616,0.10949942469596863,4.6474456787109375,0.5703125,1.0
51,0.23135222494602203,0.17522475123405457,0.2874796986579895,4.485591888427734,0.43359375,1.0
52,0.1617359146475792,0.1622190624475479,0.16125276684761047,4.412601470947266,0.53515625,1.0
53,0.14212851226329803,0.1376994550228119,0.14655756950378418,5.528765678405762,0.5859375,1.0
54,0.07215751335024834,0.08480725437402725,0.05950777232646942,4.643074035644531,0.6953125,0.99609375
55,0.21054692566394806,0.23829182982444763,0.1828020215034485,3.9584872722625732,0.671875,0.99609375
56,0.08137113973498344,0.067498579621315,0.09524369984865189,5.364805698394775,0.609375,1.0
57,0.08538571745157242,0.09189818799495697,0.07887324690818787,4.4510931968688965,0.625,1.0
58,0.038707172498106956,0.05360996723175049,0.023804377764463425,4.918117523193359,0.62890625,1.0
59,0.1450459435582161,0.1505078822374344,0.1395840048789978,4.8006439208984375,0.63671875,1.0
60,0.08403012156486511,0.09769004583358765,0.07037019729614258,4.671902656555176,0.71484375,0.99609375
61,0.16775868833065033,0.1698552966117859,0.16566208004951477,4.237236976623535,0.6328125,0.99609375
62,0.11228298023343086,0.12350935488939285,0.10105660557746887,5.6249165534973145,0.671875,0.99609375
63,0.06954534724354744,0.10012178868055344,0.03896890580654144,4.7975335121154785,0.69140625,1.0
64,0.10466872155666351,0.0910412073135376,0.11829623579978943,5.502017974853516,0.5859375,1.0
65,0.0390279283747077,0.050319135189056396,0.027736721560359,5.0823869705200195,0.6171875,0.99609375
66,0.09516606293618679,0.12997955083847046,0.06035257503390312,6.0068359375,0.578125,1.0
67,0.06866303086280823,0.06447742879390717,0.07284863293170929,5.457376480102539,0.62109375,0.9921875
68,0.03975185565650463,0.05226237699389458,0.027241334319114685,5.7343573570251465,0.6328125,1.0
69,0.11651343107223511,0.0873786062002182,0.14564825594425201,6.204431533813477,0.37890625,1.0
70,0.028924955055117607,0.02837284468114376,0.029477065429091454,5.585996627807617,0.484375,1.0
71,0.0999382920563221,0.13791200518608093,0.06196457892656326,4.159093856811523,0.6796875,0.97265625
72,0.03915063850581646,0.040467385202646255,0.037833891808986664,5.60392427444458,0.61328125,1.0
73,0.03748730383813381,0.03637615591287613,0.038598451763391495,6.450171947479248,0.5703125,1.0
74,0.15839629620313644,0.1394624263048172,0.1773301661014557,5.63767147064209,0.51171875,0.99609375
75,0.1372206248342991,0.19418539106845856,0.08025585860013962,4.6855597496032715,0.59375,0.984375
76,0.054184094071388245,0.06821630150079727,0.04015188664197922,5.529689788818359,0.66796875,1.0
77,0.0443763118237257,0.056220002472400665,0.032532621175050735,5.581820487976074,0.609375,0.99609375
78,0.050245365127921104,0.07552731782197952,0.024963412433862686,5.222143650054932,0.50390625,1.0
79,0.0645290706306696,0.056813787668943405,0.07224435359239578,6.346392631530762,0.5546875,1.0
80,0.06958792358636856,0.06366529315710068,0.07551055401563644,5.934856414794922,0.60546875,0.99609375
81,0.023516003042459488,0.030261747539043427,0.01677025854587555,5.984396457672119,0.56640625,0.99609375
82,0.047032756730914116,0.05807328224182129,0.03599223122000694,5.1832475662231445,0.62890625,0.9921875
83,0.0371579360216856,0.023985277861356735,0.050330594182014465,7.5731916427612305,0.5546875,1.0
84,0.11132584512233734,0.0634651780128479,0.15918651223182678,7.533348083496094,0.39453125,1.0
85,0.11546117067337036,0.08970150351524353,0.1412208378314972,7.303133964538574,0.60546875,0.99609375
86,0.03920956514775753,0.03920738026499748,0.03921175003051758,6.433597087860107,0.51953125,1.0
87,0.04861285910010338,0.061476580798625946,0.03574913740158081,6.191770553588867,0.6328125,1.0
88,0.026928097940981388,0.03298705071210861,0.020869145169854164,6.2529191970825195,0.64453125,1.0
89,0.08986849710345268,0.11422567814588547,0.0655113160610199,5.380321502685547,0.51171875,0.99609375
90,0.10689257830381393,0.12833523750305176,0.08544991910457611,6.256857395172119,0.60546875,0.9921875
91,0.0557312797755003,0.04564204439520836,0.06582051515579224,6.779982566833496,0.60546875,1.0
92,0.07572014629840851,0.06787963211536407,0.08356066048145294,7.905346870422363,0.54296875,0.99609375
93,0.07688379101455212,0.13653863966464996,0.01722894236445427,6.9320855140686035,0.6015625,1.0
94,0.05101645551621914,0.0461684912443161,0.05586441978812218,6.227434158325195,0.49609375,0.99609375
95,0.0494252722710371,0.05650182068347931,0.042348723858594894,6.251831531524658,0.63671875,0.99609375
96,0.06356378085911274,0.05572271719574928,0.0714048445224762,5.950595855712891,0.546875,1.0
97,0.10000647604465485,0.07894584536552429,0.1210671067237854,7.631211757659912,0.67578125,0.99609375
98,0.060500696301460266,0.04752771556377411,0.07347367703914642,6.845101356506348,0.546875,1.0
99,0.03615840896964073,0.03888825327157974,0.03342856466770172,7.498080730438232,0.734375,0.9921875
100,0.0388808473944664,0.05930293723940849,0.018458757549524307,7.3146467208862305,0.58984375,1.0
101,0.08810295909643173,0.10445432364940643,0.07175159454345703,6.88053560256958,0.54296875,1.0
102,0.034506114199757576,0.04678943753242493,0.022222790867090225,6.294369697570801,0.59375,1.0
103,0.08646371960639954,0.09028162062168121,0.08264581859111786,6.192211151123047,0.515625,0.99609375
104,0.21261444687843323,0.26810765266418457,0.15712124109268188,5.929274082183838,0.4921875,0.99609375
105,0.06252987682819366,0.07130473852157593,0.0537550151348114,6.457365989685059,0.5546875,1.0
106,0.034169298596680164,0.04298337176442146,0.025355225428938866,8.645206451416016,0.58984375,0.9921875
107,0.05762134864926338,0.0702829584479332,0.04495973885059357,5.539626121520996,0.66796875,0.9765625
108,0.04244794324040413,0.0332307294011116,0.051665157079696655,7.341161727905273,0.58203125,1.0
109,0.041786421090364456,0.028190650045871735,0.05538219213485718,6.707185745239258,0.54296875,1.0
110,0.08966637030243874,0.11239036917686462,0.06694237142801285,5.645549774169922,0.6875,0.98046875
111,0.2898816615343094,0.2744273245334625,0.30533599853515625,5.636711597442627,0.55859375,0.9921875
112,0.0631914958357811,0.06152793765068054,0.06485505402088165,5.268681526184082,0.54296875,0.99609375
113,0.02295371564105153,0.015056316740810871,0.03085111454129219,6.707961082458496,0.5,0.9921875
114,0.030736948363482952,0.028601860627532005,0.0328720360994339,7.485020637512207,0.64453125,0.98828125
115,0.048946527764201164,0.08123445510864258,0.01665860041975975,6.120783805847168,0.625,0.9921875
116,0.06288952939212322,0.07784393429756165,0.0479351244866848,6.868729591369629,0.53125,0.99609375
117,0.07308582589030266,0.08880846202373505,0.05736318975687027,6.508355140686035,0.55078125,1.0
118,0.08697008341550827,0.13307420909404755,0.040865957736968994,6.2636213302612305,0.6015625,1.0
119,0.21343562752008438,0.23479638993740082,0.19207486510276794,3.372030258178711,0.68359375,0.95703125
120,0.05810017138719559,0.07556642591953278,0.0406339168548584,5.841028690338135,0.4375,0.99609375
121,0.05245659314095974,0.06458384543657303,0.04032934084534645,6.166018962860107,0.43359375,0.99609375
122,0.0731082446873188,0.08905000239610672,0.057166486978530884,6.49875545501709,0.44140625,0.9921875
123,0.07982054725289345,0.08856561779975891,0.07107547670602798,7.432710647583008,0.44921875,1.0
124,0.15517764538526535,0.2179695963859558,0.09238569438457489,5.993710994720459,0.4921875,0.9921875
125,0.2210516706109047,0.31597235798835754,0.12613098323345184,4.959177017211914,0.55859375,0.984375
126,0.030004152096807957,0.026041900739073753,0.03396640345454216,7.499431610107422,0.5078125,1.0
127,0.24017244577407837,0.2706209421157837,0.20972394943237305,4.698762893676758,0.47265625,0.99609375
128,0.10983195155858994,0.1310097575187683,0.08865414559841156,5.5010199546813965,0.48828125,0.98828125
129,0.012631822377443314,0.01562834531068802,0.009635299444198608,7.775824546813965,0.515625,1.0
130,0.05854998528957367,0.07000835239887238,0.04709161818027496,7.345968246459961,0.62109375,0.98046875
131,0.06560564786195755,0.06040221452713013,0.07080908119678497,8.215694427490234,0.515625,0.9921875
132,0.03568350151181221,0.035803213715553284,0.035563789308071136,7.503623008728027,0.5703125,0.99609375
133,0.04232350643724203,0.0537274032831192,0.03091960959136486,7.047821521759033,0.5546875,0.99609375
134,0.06013229116797447,0.08967041969299316,0.03059416264295578,6.829772472381592,0.4921875,0.99609375
135,0.04173761419951916,0.03648020699620247,0.046995021402835846,6.712723731994629,0.54296875,1.0
136,0.09095007181167603,0.11725950241088867,0.06464064121246338,7.548583984375,0.6015625,1.0
137,0.038506219163537025,0.051127102226018906,0.025885336101055145,5.898578643798828,0.5625,0.9921875
138,0.05553799169138074,0.09683652222156525,0.014239461161196232,6.779435157775879,0.52734375,1.0
139,0.056611454114317894,0.06242093816399574,0.050801970064640045,6.319618225097656,0.6015625,0.9921875
140,0.07908260822296143,0.10817105323076248,0.04999416321516037,5.836166858673096,0.65234375,0.9921875
141,0.04046141728758812,0.04858647659420967,0.03233635798096657,5.960667610168457,0.56640625,1.0
142,0.04509844072163105,0.043703898787498474,0.046492982655763626,7.528414726257324,0.48828125,1.0
143,0.09339845553040504,0.10181823372840881,0.08497867733240128,6.747419357299805,0.609375,0.99609375
144,0.0814284197986126,0.02898234874010086,0.13387449085712433,8.440176010131836,0.484375,1.0
145,0.12174665369093418,0.04440087452530861,0.19909243285655975,9.132664680480957,0.48046875,1.0
146,0.04282750375568867,0.04097626358270645,0.04467874392867088,6.322994232177734,0.6171875,0.9921875
147,0.043431272730231285,0.02699943631887436,0.05986310914158821,5.973535537719727,0.5625,0.99609375
148,0.1778721734881401,0.23556473851203918,0.12017960846424103,5.092071533203125,0.7109375,1.0
149,0.08538785576820374,0.0641886293888092,0.10658708214759827,6.199909210205078,0.578125,1.0
